?primaryID	?name	?synonym
<Q14914175>	"DCK"@en	"deoxycytidine kinase"@en
<Q14914188>	"NRG1"@en	"SMDF"@en
<Q14914188>	"NRG1"@en	"NRG1-IT2"@en
<Q14914188>	"NRG1"@en	"MSTP131"@en
<Q14914188>	"NRG1"@en	"MST131"@en
<Q14914188>	"NRG1"@en	"HRGA"@en
<Q14914188>	"NRG1"@en	"HRG1"@en
<Q14914188>	"NRG1"@en	"HGL"@en
<Q14914188>	"NRG1"@en	"GGF2"@en
<Q14914188>	"NRG1"@en	"GGF"@en
<Q14914188>	"NRG1"@en	"neuregulin 1"@en
<Q14914188>	"NRG1"@en	"ARIA"@en
<Q14914188>	"NRG1"@en	"NDF"@en
<Q14914188>	"NRG1"@en	"HRG"@en
<Q14914194>	"GART"@en	"PRGS"@en
<Q14914194>	"GART"@en	"PGFT"@en
<Q14914194>	"GART"@en	"GARTF"@en
<Q14914194>	"GART"@en	"GARS"@en
<Q14914194>	"GART"@en	"PAIS"@en
<Q14914194>	"GART"@en	"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"@en
<Q14914194>	"GART"@en	"AIRS"@en
<Q14914201>	"ATIC"@en	"IMPCHASE"@en
<Q14914201>	"ATIC"@en	"HEL-S-70p"@en
<Q14914201>	"ATIC"@en	"AICARFT"@en
<Q14914201>	"ATIC"@en	"AICAR"@en
<Q14914201>	"ATIC"@en	"PURH"@en
<Q14914201>	"ATIC"@en	"5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase"@en
<Q14914217>	"SRR"@en	"ILV1"@en
<Q14914217>	"SRR"@en	"serine racemase"@en
<Q14914217>	"SRR"@en	"ISO1"@en
<Q14914567>	"PKD1"@en	"TRPP1"@en
<Q14914567>	"PKD1"@en	"Pc-1"@en
<Q14914567>	"PKD1"@en	"polycystin 1, transient receptor potential channel interacting"@en
<Q14914567>	"PKD1"@en	"PC1"@en
<Q14914567>	"PKD1"@en	"PBP"@en
<Q14914570>	"Transient receptor potential cation channel subfamily M member 6"@en	"melastatin-related TRP cation channel 6"@en
<Q14914570>	"Transient receptor potential cation channel subfamily M member 6"@en	"channel kinase 2"@en
<Q14914570>	"Transient receptor potential cation channel subfamily M member 6"@en	"TRPM6"@en
<Q14914570>	"Transient receptor potential cation channel subfamily M member 6"@en	"transient receptor potential cation channel subfamily M member 6"@en
<Q14914571>	"TRPM6"@en	"HOMG"@en
<Q14914571>	"TRPM6"@en	"HMGX"@en
<Q14914571>	"TRPM6"@en	"HOMG1"@en
<Q14914571>	"TRPM6"@en	"CHAK2"@en
<Q14914571>	"TRPM6"@en	"HSH"@en
<Q14914571>	"TRPM6"@en	"transient receptor potential cation channel subfamily M member 6"@en
<Q14914578>	"TRPC6"@en	"TRP6"@en
<Q14914578>	"TRPC6"@en	"transient receptor potential cation channel subfamily C member 6"@en
<Q14914578>	"TRPC6"@en	"FSGS2"@en
<Q14914583>	"NCOA1"@en	"KAT13A"@en
<Q14914583>	"NCOA1"@en	"F-SRC-1"@en
<Q14914583>	"NCOA1"@en	"SRC1"@en
<Q14914583>	"NCOA1"@en	"RIP160"@en
<Q14914583>	"NCOA1"@en	"bHLHe74"@en
<Q14914583>	"NCOA1"@en	"nuclear receptor coactivator 1"@en
<Q14914583>	"NCOA1"@en	"bHLHe42"@en
<Q14914591>	"NCOA2"@en	"KAT13C"@en
<Q14914591>	"NCOA2"@en	"bHLHe75"@en
<Q14914591>	"NCOA2"@en	"TIF2"@en
<Q14914591>	"NCOA2"@en	"nuclear receptor coactivator 2"@en
<Q14914591>	"NCOA2"@en	"NCoA-2"@en
<Q14914591>	"NCOA2"@en	"GRIP1"@en
<Q14914591>	"NCOA2"@en	"SRC2"@en
<Q14914599>	"NCOA3"@en	"TNRC16"@en
<Q14914599>	"NCOA3"@en	"SRC3"@en
<Q14914599>	"NCOA3"@en	"CAGH16"@en
<Q14914599>	"NCOA3"@en	"AIB1"@en
<Q14914599>	"NCOA3"@en	"RAC3"@en
<Q14914599>	"NCOA3"@en	"TNRC14"@en
<Q14914599>	"NCOA3"@en	"CTG26"@en
<Q14914599>	"NCOA3"@en	"KAT13B"@en
<Q14914599>	"NCOA3"@en	"TRAM-1"@en
<Q14914599>	"NCOA3"@en	"SRC-3"@en
<Q14914599>	"NCOA3"@en	"pCIP"@en
<Q14914599>	"NCOA3"@en	"nuclear receptor coactivator 3"@en
<Q14914599>	"NCOA3"@en	"bHLHe42"@en
<Q14914599>	"NCOA3"@en	"AIB-1"@en
<Q14914599>	"NCOA3"@en	"ACTR"@en
<Q4941572>	"Bone morphogenetic protein 8b"@en	"osteogenic protein 2"@en
<Q4941572>	"Bone morphogenetic protein 8b"@en	"bone morphogenetic protein 8 (osteogenic protein 2)"@en
<Q4941572>	"Bone morphogenetic protein 8b"@en	"BMP8B"@en
<Q4941572>	"Bone morphogenetic protein 8b"@en	"bone morphogenetic protein 8B"@en
<Q4941572>	"Bone morphogenetic protein 8b"@en	"OP-2"@en
<Q4941582>	"Integrin binding sialoprotein"@en	"Integrin-binding sialoprotein"@en
<Q4941582>	"Integrin binding sialoprotein"@en	"IBSP"@en
<Q4941582>	"Integrin binding sialoprotein"@en	"cell-binding sialoprotein"@en
<Q4941582>	"Integrin binding sialoprotein"@en	"BSP II"@en
<Q4941582>	"Integrin binding sialoprotein"@en	"bone sialoprotein II"@en
<Q4941582>	"Integrin binding sialoprotein"@en	"bone sialoprotein 2"@en
<Q4953612>	"T-box transcription factor T"@en	"TBXT"@en
<Q4953612>	"T-box transcription factor T"@en	"T, brachyury homolog"@en
<Q4953612>	"T-box transcription factor T"@en	"protein T"@en
<Q4953612>	"T-box transcription factor T"@en	"T brachyury transcription factor"@en
<Q4953612>	"T-box transcription factor T"@en	"brachyury protein"@en
<Q4953612>	"T-box transcription factor T"@en	"T"@en
<Q4955260>	"BDKRB2"@en	"BRB2"@en
<Q4955260>	"BDKRB2"@en	"BKR2"@en
<Q4955260>	"BDKRB2"@en	"BK-2"@en
<Q4955260>	"BDKRB2"@en	"B2R"@en
<Q4955260>	"BDKRB2"@en	"BK2"@en
<Q4955260>	"BDKRB2"@en	"bradykinin receptor B2"@en
<Q4955710>	"ADGRB3"@en	"BAI3"@en
<Q4955710>	"ADGRB3"@en	"adhesion G protein-coupled receptor B3"@en
<Q4955708>	"ADGRB1"@en	"GDAIF"@en
<Q4955708>	"ADGRB1"@en	"BAI1"@en
<Q4955708>	"ADGRB1"@en	"adhesion G protein-coupled receptor B1"@en
<Q4955709>	"ADGRB2"@en	"BAI2"@en
<Q4955709>	"ADGRB2"@en	"adhesion G protein-coupled receptor B2"@en
<Q5003194>	"BTN1A1"@en	"butyrophilin subfamily 1 member A1"@en
<Q5003194>	"BTN1A1"@en	"BTN1"@en
<Q5003194>	"BTN1A1"@en	"BTN"@en
<Q5003194>	"BTN1A1"@en	"BT"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"seven-transmembrane receptor, lymphocyte, 22"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"LARC receptor"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"GPRCY4"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"GPR-CY4"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"G-protein coupled receptor 29"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"G protein-coupled receptor 29"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"DRY6"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"CKR-L3"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"chemokine receptor-like 3"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"chemokine (C-C) receptor 6"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"chemokine (C-C motif) receptor 6"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"CCR6"@en
<Q5005868>	"C-C motif chemokine receptor 6"@en	"C-C chemokine receptor type 6"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"tyrosine-protein kinase Met"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"SF receptor"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"scatter factor receptor"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"PTPRZ1/MET fusion"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"Proto-Oncogene Proteins c-met"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"proto-oncogene c-Met"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"HGF/SF receptor"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"HGF receptor"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"hepatocyte growth factor receptor"@en
<Q5005897>	"MET proto-oncogene, receptor tyrosine kinase"@en	"MET"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"Proto-Oncogene Proteins c-jun"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"v-jun avian sarcoma virus 17 oncogene homolog"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"proto-oncogene cJun"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"proto-oncogene c-Jun"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"jun oncogene"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"enhancer-binding protein AP1"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"Jun activation domain binding protein"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"JUN"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"v-jun sarcoma virus 17 oncogene homolog"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"transcription factor AP-1"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"AP1"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"activator protein 1"@en
<Q5005943>	"Jun proto-oncogene, AP-1 transcription factor subunit"@en	"p39"@en
<Q14914527>	"ETV6"@en	"THC5"@en
<Q14914527>	"ETV6"@en	"TEL/ABL"@en
<Q14914527>	"ETV6"@en	"ETS variant 6"@en
<Q14914527>	"ETV6"@en	"ETS variant transcription factor 6"@en
<Q14914527>	"ETV6"@en	"TEL"@en
<Q14914531>	"CENPB"@en	"entrez:1059"@en
<Q14914531>	"CENPB"@en	"centromere protein B"@en
<Q14914534>	"Heparin binding EGF like growth factor"@en	"heparin-binding epidermal growth factor"@en
<Q14914534>	"Heparin binding EGF like growth factor"@en	"diphtheria toxin receptor (heparin-binding epidermal growth factor-like growth factor)"@en
<Q14914534>	"Heparin binding EGF like growth factor"@en	"diphtheria toxin receptor (heparin-binding EGF-like growth factor)"@en
<Q14914534>	"Heparin binding EGF like growth factor"@en	"proheparin-binding EGF-like growth factor"@en
<Q14914534>	"Heparin binding EGF like growth factor"@en	"HBEGF"@en
<Q14914537>	"HBEGF"@en	"heparin binding EGF like growth factor"@en
<Q14914537>	"HBEGF"@en	"HEGFL"@en
<Q14914537>	"HBEGF"@en	"DTSF"@en
<Q14914537>	"HBEGF"@en	"DTR"@en
<Q14914537>	"HBEGF"@en	"DTS"@en
<Q14914546>	"EREG"@en	"ER"@en
<Q14914546>	"EREG"@en	"epiregulin"@en
<Q14914546>	"EREG"@en	"Ep"@en
<Q14914546>	"EREG"@en	"EPR"@en
<Q14914549>	"BTC"@en	"entrez:685"@en
<Q14914549>	"BTC"@en	"betacellulin"@en
<Q14914552>	"TAS2R38"@en	"THIOT"@en
<Q14914552>	"TAS2R38"@en	"taste 2 receptor member 38"@en
<Q14914552>	"TAS2R38"@en	"T2R61"@en
<Q14914552>	"TAS2R38"@en	"T2R38"@en
<Q14914552>	"TAS2R38"@en	"PTC"@en
<Q15311996>	"COL5A2"@en	"EDSCL2"@en
<Q15311996>	"COL5A2"@en	"EDSC"@en
<Q15311996>	"COL5A2"@en	"collagen type V alpha 2 chain"@en
<Q15311996>	"COL5A2"@en	"collagen type V alpha 2"@en
<Q15312073>	"NR4A1"@en	"TR3"@en
<Q15312073>	"NR4A1"@en	"nuclear receptor subfamily 4 group A member 1"@en
<Q15312073>	"NR4A1"@en	"NP10"@en
<Q15312073>	"NR4A1"@en	"NH41"@en
<Q15312073>	"NR4A1"@en	"NGFIB"@en
<Q15312073>	"NR4A1"@en	"NAK-1"@en
<Q15312073>	"NR4A1"@en	"GFRP1"@en
<Q15312073>	"NR4A1"@en	"N10"@en
<Q15312073>	"NR4A1"@en	"NUR77"@en
<Q15312073>	"NR4A1"@en	"HMR"@en
<Q15312073>	"NR4A1"@en	"TR3"@en
<Q15312073>	"NR4A1"@en	"nuclear receptor subfamily 4 group A member 1"@en
<Q15312073>	"NR4A1"@en	"NP10"@en
<Q4682275>	"ADORA3"@en	"bA552M11.5"@en
<Q4682275>	"ADORA3"@en	"AD026"@en
<Q4682275>	"ADORA3"@en	"adenosine A3 receptor"@en
<Q4682275>	"ADORA3"@en	"A3AR"@en
<Q4688789>	"AFM"@en	"ALB2"@en
<Q4688789>	"AFM"@en	"ALBA"@en
<Q4688789>	"AFM"@en	"afamin"@en
<Q4688789>	"AFM"@en	"ALF"@en
<Q4694120>	"Agrin"@en	"uniprot:O00468"@en
<Q4694120>	"Agrin"@en	"AGRN"@en
<Q4694120>	"Agrin"@en	"agrin proteoglycan"@en
<Q4694120>	"Agrin"@en	"agrin"@en
<Q4713507>	"ALDH9A1"@en	"TMABALDH"@en
<Q4713507>	"ALDH9A1"@en	"TMABADH"@en
<Q4713507>	"ALDH9A1"@en	"TMABA-DH"@en
<Q4713507>	"ALDH9A1"@en	"E3"@en
<Q4713507>	"ALDH9A1"@en	"ALDH9"@en
<Q4713507>	"ALDH9A1"@en	"ALDH7"@en
<Q4713507>	"ALDH9A1"@en	"ALDH4"@en
<Q4713507>	"ALDH9A1"@en	"aldehyde dehydrogenase 9 family member A1"@en
<Q4713509>	"AOX1"@en	"AOH1"@en
<Q4713509>	"AOX1"@en	"AO"@en
<Q4713509>	"AOX1"@en	"aldehyde oxidase 1"@en
<Q4734886>	"Adrenoceptor alpha 1B"@en	"alpha-1B adrenoreceptor"@en
<Q4734886>	"Adrenoceptor alpha 1B"@en	"alpha-1B adrenoceptor"@en
<Q4734886>	"Adrenoceptor alpha 1B"@en	"adrenergic, alpha-1B-, receptor"@en
<Q4734886>	"Adrenoceptor alpha 1B"@en	"alpha-1B adrenergic receptor"@en
<Q4734886>	"Adrenoceptor alpha 1B"@en	"ADRA1B"@en
<Q4734887>	"Adrenoceptor alpha 1D"@en	"alpha-adrenergic receptor 1a"@en
<Q4734887>	"Adrenoceptor alpha 1D"@en	"alpha-1D adrenoreceptor"@en
<Q4734887>	"Adrenoceptor alpha 1D"@en	"alpha-1D adrenoceptor"@en
<Q4734887>	"Adrenoceptor alpha 1D"@en	"alpha-1D adrenergic receptor"@en
<Q4734887>	"Adrenoceptor alpha 1D"@en	"alpha-1A adrenergic receptor"@en
<Q4734887>	"Adrenoceptor alpha 1D"@en	"adrenergic, alpha-1A-, receptor"@en
<Q4734887>	"Adrenoceptor alpha 1D"@en	"adrenergic, alpha -1D-, receptor"@en
<Q4734887>	"Adrenoceptor alpha 1D"@en	"ADRA1D"@en
<Q4734884>	"Adrenoceptor alpha 1A"@en	"Alpha-adrenergic receptor 1c"@en
<Q4734884>	"Adrenoceptor alpha 1A"@en	"alpha-1C adrenergic receptor"@en
<Q4734884>	"Adrenoceptor alpha 1A"@en	"alpha-1A adrenoreceptor"@en
<Q4734884>	"Adrenoceptor alpha 1A"@en	"alpha-1A adrenoceptor"@en
<Q4734884>	"Adrenoceptor alpha 1A"@en	"ADRA1A"@en
<Q4734884>	"Adrenoceptor alpha 1A"@en	"G protein coupled receptor"@en
<Q4734884>	"Adrenoceptor alpha 1A"@en	"alpha-1A adrenergic receptor"@en
<Q4734884>	"Adrenoceptor alpha 1A"@en	"adrenergic, alpha-1A-, receptor"@en
<Q4734885>	"AHSG"@en	"HSGA"@en
<Q4734885>	"AHSG"@en	"FETUA"@en
<Q4734885>	"AHSG"@en	"alpha-2-HS-glycoprotein"@en
<Q4734885>	"AHSG"@en	"alpha 2-HS glycoprotein"@en
<Q4734885>	"AHSG"@en	"A2HS"@en
<Q4734885>	"AHSG"@en	"AHS"@en
<Q4734891>	"Adrenoceptor alpha 2C"@en	"alpha2-AR-C4"@en
<Q4734891>	"Adrenoceptor alpha 2C"@en	"alpha-2CAR"@en
<Q4734891>	"Adrenoceptor alpha 2C"@en	"alpha-2C adrenoreceptor"@en
<Q4734891>	"Adrenoceptor alpha 2C"@en	"alpha-2C adrenoceptor"@en
<Q4734891>	"Adrenoceptor alpha 2C"@en	"alpha-2C adrenergic receptor"@en
<Q4734891>	"Adrenoceptor alpha 2C"@en	"alpha-2 adrenergic receptor subtype C4"@en
<Q4734891>	"Adrenoceptor alpha 2C"@en	"adrenergic, alpha-2C-, receptor"@en
<Q4734891>	"Adrenoceptor alpha 2C"@en	"ADRA2C"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"alpha-2AAR subtype C10"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"Alpha-2AAR"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"alpha-2A adrenoreceptor"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"alpha-2A adrenoceptor"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"alpha-2A adrenergic receptor"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"alpha-2-adrenergic receptor, platelet type"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"alpha-2 adrenergic receptor subtype C10"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"adrenergic, alpha-2A-, receptor"@en
<Q4734892>	"Adrenoceptor alpha 2A"@en	"ADRA2A"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"T cell-activating protein"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"surface anitgen recognized by monoclonal antibody 16.3A5"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"membrane inhibitor of reactive lysis"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"membrane attack complex (MAC) inhibition factor"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"MEM43 antigen"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"lymphocytic antigen CD59/MEM43"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"Ly-6-like protein"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"human leukocyte antigen MIC11"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"CD59 blood group antigen"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"CD59 antigen p18-20 (antigen identified by monoclonal antibodies 16.3A5, EJ16, EJ30, EL32 and G344)"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"20 kDa homologous restriction factor"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"1F5 antigen"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"protectin"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"CD59 molecule, complement regulatory protein"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"CD59 glycoprotein"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"MIRL"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"HRF20"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"HRF-20"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"CD59"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"membrane attack complex inhibition factor"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"MACIF"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"MAC-IP"@en
<Q5009828>	"CD59 molecule (CD59 blood group)"@en	"MAC-inhibitory protein"@en
<Q5009835>	"CD70"@en	"TNLG8A"@en
<Q5009835>	"CD70"@en	"TNFSF7"@en
<Q5009835>	"CD70"@en	"LPFS3"@en
<Q5009835>	"CD70"@en	"CD70 molecule"@en
<Q5009835>	"CD70"@en	"CD27LG"@en
<Q5009835>	"CD70"@en	"CD27L"@en
<Q5009835>	"CD70"@en	"CD27-L"@en
<Q5009843>	"CD80 molecule"@en	"CTLA-4 counter-receptor B7.1"@en
<Q5009843>	"CD80 molecule"@en	"costimulatory molecule variant IgV-CD80"@en
<Q5009843>	"CD80 molecule"@en	"costimulatory factor CD80"@en
<Q5009843>	"CD80 molecule"@en	"CD80 antigen (CD28 antigen ligand 1, B7-1 antigen)"@en
<Q5009843>	"CD80 molecule"@en	"B-lymphocyte activation antigen B7"@en
<Q5009843>	"CD80 molecule"@en	"CD80"@en
<Q5009843>	"CD80 molecule"@en	"T-lymphocyte activation antigen CD80"@en
<Q5009843>	"CD80 molecule"@en	"activation B7-1 antigen"@en
<Q5009843>	"CD80 molecule"@en	"B7"@en
<Q5009843>	"CD80 molecule"@en	"BB1"@en
<Q5009846>	"CD86 molecule"@en	"T-lymphocyte activation antigen CD86"@en
<Q5009846>	"CD86 molecule"@en	"FUN-1"@en
<Q5009846>	"CD86 molecule"@en	"CTLA-4 counter-receptor B7.2"@en
<Q5009846>	"CD86 molecule"@en	"CD86 antigen (CD28 antigen ligand 2, B7-2 antigen)"@en
<Q5009846>	"CD86 molecule"@en	"CD86"@en
<Q5009846>	"CD86 molecule"@en	"BU63"@en
<Q5009846>	"CD86 molecule"@en	"B70"@en
<Q5009846>	"CD86 molecule"@en	"B-lymphocyte activation antigen B7-2"@en
<Q5009846>	"CD86 molecule"@en	"Activation B7-2 antigen"@en
<Q5009851>	"Thy-1 cell surface antigen"@en	"Thy-1 T-cell antigen"@en
<Q5009851>	"Thy-1 cell surface antigen"@en	"thy-1 antigen"@en
<Q5009851>	"Thy-1 cell surface antigen"@en	"CDw90"@en
<Q5009851>	"Thy-1 cell surface antigen"@en	"thy-1 membrane glycoprotein"@en
<Q5009851>	"Thy-1 cell surface antigen"@en	"THY1"@en
<Q5009931>	"Cadherin 15"@en	"muscle-cadherin"@en
<Q5009931>	"Cadherin 15"@en	"Muscle cadherin"@en
<Q5009931>	"Cadherin 15"@en	"CDH15"@en
<Q5009931>	"Cadherin 15"@en	"cadherin 15, type 1, M-cadherin (myotubule)"@en
<Q5009931>	"Cadherin 15"@en	"M-cadherin"@en
<Q5009931>	"Cadherin 15"@en	"cadherin-15"@en
<Q5009931>	"Cadherin 15"@en	"cadherin-14"@en
<Q5009931>	"Cadherin 15"@en	"cadherin-3"@en
<Q5009956>	"Cyclin dependent kinase like 5"@en	"serine/threonine-protein kinase 9"@en
<Q5009956>	"Cyclin dependent kinase like 5"@en	"serine/threonine kinase 9"@en
<Q5009956>	"Cyclin dependent kinase like 5"@en	"cyclin dependent kinase 5 transcript"@en
<Q5009956>	"Cyclin dependent kinase like 5"@en	"CDKL5"@en
<Q5009956>	"Cyclin dependent kinase like 5"@en	"cyclin-dependent kinase-like 5"@en
<Q5009957>	"CDKN2A"@en	"TP16"@en
<Q5009957>	"CDKN2A"@en	"P19ARF"@en
<Q5009957>	"CDKN2A"@en	"P16INK4A"@en
<Q5009957>	"CDKN2A"@en	"P16INK4"@en
<Q5009957>	"CDKN2A"@en	"P16-INK4A"@en
<Q5009957>	"CDKN2A"@en	"P14ARF"@en
<Q5009957>	"CDKN2A"@en	"INK4"@en
<Q5009957>	"CDKN2A"@en	"Genes, p16"@en
<Q5009957>	"CDKN2A"@en	"CMM2"@en
<Q5009957>	"CDKN2A"@en	"ARF."@en
<Q5009957>	"CDKN2A"@en	"MTS-1"@en
<Q5009957>	"CDKN2A"@en	"cyclin dependent kinase inhibitor 2A"@en
<Q5009957>	"CDKN2A"@en	"MTS1"@en
<Q5009957>	"CDKN2A"@en	"INK4A"@en
<Q5009957>	"CDKN2A"@en	"cyclin-dependent kinase inhibitor 2A"@en
<Q5009957>	"CDKN2A"@en	"P14"@en
<Q5009957>	"CDKN2A"@en	"CDK4I"@en
<Q5009957>	"CDKN2A"@en	"P19"@en
<Q5009957>	"CDKN2A"@en	"CDKN2"@en
<Q5009957>	"CDKN2A"@en	"P16"@en
<Q5009957>	"CDKN2A"@en	"MLM"@en
<Q15311603>	"RNASE2"@en	"RNS2"@en
<Q15311603>	"RNASE2"@en	"ribonuclease A family member 2"@en
<Q15311603>	"RNASE2"@en	"RAF3"@en
<Q15311603>	"RNASE2"@en	"EDN"@en
<Q15311620>	"NIPBL"@en	"Scc2"@en
<Q15311620>	"NIPBL"@en	"NIPBL, cohesin loading factor"@en
<Q15311620>	"NIPBL"@en	"NIPBL cohesin loading factor"@en
<Q15311620>	"NIPBL"@en	"IDN3-B"@en
<Q15311620>	"NIPBL"@en	"IDN3"@en
<Q15311620>	"NIPBL"@en	"CDLS1"@en
<Q15311620>	"NIPBL"@en	"CDLS"@en
<Q15311673>	"SMC1A"@en	"SMC1L1"@en
<Q15311673>	"SMC1A"@en	"SMC1alpha"@en
<Q15311673>	"SMC1A"@en	"SB1.8"@en
<Q15311673>	"SMC1A"@en	"EIEE85"@en
<Q15311673>	"SMC1A"@en	"DXS423E"@en
<Q15311673>	"SMC1A"@en	"DEE85"@en
<Q15311673>	"SMC1A"@en	"CDLS2"@en
<Q15311673>	"SMC1A"@en	"SMCB"@en
<Q15311673>	"SMC1A"@en	"SMC1"@en
<Q15311673>	"SMC1A"@en	"structural maintenance of chromosomes 1A"@en
<Q15311701>	"CDC42"@en	"G25K"@en
<Q15311701>	"CDC42"@en	"CDC42Hs"@en
<Q15311701>	"CDC42"@en	"TKS"@en
<Q15311701>	"CDC42"@en	"cell division cycle 42"@en
<Q15311768>	"FGD1"@en	"MRXS16"@en
<Q15311768>	"FGD1"@en	"FGDY"@en
<Q15311768>	"FGD1"@en	"ZFYVE3"@en
<Q15311768>	"FGD1"@en	"FYVE, RhoGEF and PH domain containing 1"@en
<Q15311768>	"FGD1"@en	"AAS"@en
<Q15311787>	"LMX1B"@en	"FSGS10"@en
<Q15311787>	"LMX1B"@en	"NPS1"@en
<Q15311787>	"LMX1B"@en	"LMX1.2"@en
<Q15311787>	"LMX1B"@en	"LIM homeobox transcription factor 1 beta"@en
<Q14872762>	"AGRP"@en	"ASIP2"@en
<Q14872762>	"AGRP"@en	"AGRT"@en
<Q14872762>	"AGRP"@en	"AgRP"@en
<Q14872762>	"AGRP"@en	"agouti related neuropeptide"@en
<Q14872762>	"AGRP"@en	"ART"@en
<Q14872768>	"HRH4"@en	"GPCR105"@en
<Q14872768>	"HRH4"@en	"BG26"@en
<Q14872768>	"HRH4"@en	"HH4R"@en
<Q14872768>	"HRH4"@en	"H4R"@en
<Q14872768>	"HRH4"@en	"histamine receptor H4"@en
<Q14872768>	"HRH4"@en	"H4"@en
<Q14872768>	"HRH4"@en	"GPRv53"@en
<Q14872768>	"HRH4"@en	"AXOR35"@en
<Q14872807>	"ATM"@en	"TELO1"@en
<Q14872807>	"ATM"@en	"ataxia-telangiectasia mutated"@en
<Q14872807>	"ATM"@en	"ATDC"@en
<Q14872807>	"ATM"@en	"TEL1"@en
<Q14872807>	"ATM"@en	"ATM serine/threonine kinase"@en
<Q14872807>	"ATM"@en	"AT1"@en
<Q14872807>	"ATM"@en	"ATE"@en
<Q14872807>	"ATM"@en	"ATC"@en
<Q14872807>	"ATM"@en	"ATA"@en
